time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-12-15 09:30:00-05:00,MLTrader,76d88754260c4e199034207a557f35ce,NVDA,buy,market,new,1,gtc,0.0,1,stock,,,
2023-12-15 09:30:00-05:00,MLTrader,76d88754260c4e199034207a557f35ce,NVDA,buy,market,fill,1,gtc,0.0,1,stock,48.194000244140625,10.0,0.0
